manufacturer,serial,device,lua,"本文件专用于H7-TOOL产品,版权归属武汉安富莱电子有限公司",2020-10-12,,,,
MindMotion(灵动),MM32F031,MM32F031KB,MM32F031xB_128.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032x6_32,MM32F032x6_32.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032x8_64,MM32F032x8_64.lua,,,,,,
MindMotion(灵动),MM32F032,********************,MM32F032x6_32.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032C6,MM32F032x6_32.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032C8,MM32F032x8_64.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032K6,MM32F032x6_32.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032K8,MM32F032x8_64.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032R6,MM32F032x6_32.lua,,,,,,
MindMotion(灵动),MM32F032,MM32F032R8,MM32F032x8_64.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103x8_64,MM32F103x8_64.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103xB_128,MM32F103xB_128.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103xC_256,MM32F103xC_256.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103xE_512,MM32F103xE_512.lua,,,,,,
MindMotion(灵动),MM32F103,********************,MM32F103x8_64.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103C8,MM32F103x8_64.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103CB,MM32F103xB_128.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103CC,MM32F103xC_256.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103CE,MM32F103xE_512.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103K8,MM32F103x8_64.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103KB,MM32F103xB_128.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103KC,MM32F103xC_256.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103KE,MM32F103xE_512.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103RB,MM32F103xB_128.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103RC,MM32F103xC_256.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103RE,MM32F103xE_512.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103VC,MM32F103xC_256.lua,,,,,,
MindMotion(灵动),MM32F103,MM32F103VE,MM32F103xE_512.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L05x_32,MM32L05x_32.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L06x_64,MM32L06x_64.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L07x_128,MM32L07x_128.lua,,,,,,
MindMotion(灵动),MM32L0xx,********************,MM32L05x_32.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L050PT,MM32L05x_32.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L051NT,MM32L05x_32.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L052NT,MM32L05x_32.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L061NT,MM32L06x_64.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L062NT,MM32L06x_64.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L062PT,MM32L06x_64.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L072PF,MM32L07x_128.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L072TW,MM32L07x_128.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L073PF,MM32L07x_128.lua,,,,,,
MindMotion(灵动),MM32L0xx,MM32L073PT,MM32L07x_128.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L36x_64,MM32L36x_64.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L37x_128,MM32L37x_128.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L38xB_256,MM32L38xB_256.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L39xB_512,MM32L39xB_512.lua,,,,,,
MindMotion(灵动),MM32L3xx,********************,MM32L36x_64.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L362NT,MM32L36x_64.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L362PF,MM32L36x_64.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L362PS,MM32L36x_64.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L362PT,MM32L36x_64.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L373NT,MM32L37x_128.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L373PF,MM32L37x_128.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L373PS,MM32L37x_128.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L373PT,MM32L37x_128.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L38xB,MM32L38xB_256.lua,,,,,,
MindMotion(灵动),MM32L3xx,MM32L39xB,MM32L39xB_512.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN05_32,MM32SPIN05_32.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN06_64,MM32SPIN06_64.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN07_128,MM32SPIN07_128.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,********************,MM32SPIN05_32.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN05NT,MM32SPIN05_32.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN05PF,MM32SPIN05_32.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN05PT,MM32SPIN05_32.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN05TW,MM32SPIN05_32.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN06NT,MM32SPIN06_64.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN06PF,MM32SPIN06_64.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN06PS,MM32SPIN06_64.lua,,,,,,
MindMotion(灵动),MM32SPIN0x,MM32SPIN07,MM32SPIN07_128.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN25_32,MM32SPIN25_32.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN27_128,MM32SPIN27_128.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,********************,,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN25PF,MM32SPIN25_32.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN25PT,MM32SPIN25_32.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN25TW,MM32SPIN25_32.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN27PF,MM32SPIN27_128.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN27PS,MM32SPIN27_128.lua,,,,,,
MindMotion(灵动),MM32SPIN2x,MM32SPIN27PT,MM32SPIN27_128.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W05xB_32,MM32W05xB_32.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W06xB_64,MM32W06xB_64.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W07xB_128,MM32W07xB_128.lua,,,,,,
MindMotion(灵动),MM32W0xxB,********************,MM32W05xB_32.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W051NTB,MM32W05xB_32.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W051PFB,MM32W05xB_32.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W062NTB,MM32W06xB_64.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W062PFB,MM32W06xB_64.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W073NTB,MM32W07xB_128.lua,,,,,,
MindMotion(灵动),MM32W0xxB,MM32W073PFB,MM32W07xB_128.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W36xB_64,MM32W36xB_64.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W37xB_128,MM32W37xB_128.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W38xB_256,MM32W38xB_256.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W39xB_512,MM32W39xB_512.lua,,,,,,
MindMotion(灵动),MM32W3xxB,********************,MM32W36xB_64.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W362PFB,MM32W36xB_64.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W362PSB,MM32W36xB_64.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W373PFB,MM32W37xB_128.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W373PSB,MM32W37xB_128.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W38xB,MM32W38xB_256.lua,,,,,,
MindMotion(灵动),MM32W3xxB,MM32W39xB,MM32W39xB_512.lua,,,,,,
Nuvoton(开发中),M031,M03xxB_16,M03x_16.lua,,,,,,
Nuvoton(开发中),M031,M03xxC_32,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M03xxD_64,M03x_64.lua,,,,,,
Nuvoton(开发中),M031,M03xxE_128,M03x_128.lua,,,,,,
Nuvoton(开发中),M031,M03xxG_256,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M03xxI_512,M03x_512.lua,,,,,,
Nuvoton(开发中),M031,********************,M03x_512.lua,,,,,,
Nuvoton(开发中),M031,M031TB0AE,M03x_16.lua,M031_CFG,M031_LD_2,M031_AP_16,,,
Nuvoton(开发中),M031,M031FB0AE,M03x_16.lua,,,,,,
Nuvoton(开发中),M031,M031EB0AE,M03x_16.lua,,,,,,
Nuvoton(开发中),M031,M031TC1AE,M03x_32.lua,M031_CFG,M031_LD_2,M031_AP_32,,,
Nuvoton(开发中),M031,M032FC1AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M032TC1AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M032EC1AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M031FC1AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M031EC1AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M031SC2AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M032LC2AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M032TC2AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M031LC2AE,M03x_32.lua,,,,,,
Nuvoton(开发中),M031,M031SD2AE,M03x_64.lua,M031_CFG,M031_LD_2,M031_AP_64,,,
Nuvoton(开发中),M031,M031TD2AE,M03x_64.lua,,,,,,
Nuvoton(开发中),M031,M032TD2AE,M03x_64.lua,,,,,,
Nuvoton(开发中),M031,M032LD2AE,M03x_64.lua,,,,,,
Nuvoton(开发中),M031,M031LD2AE,M03x_64.lua,,,,,,
Nuvoton(开发中),M031,M031SE3AE,M03x_128.lua,M031_CFG,M031_LD_4,M031_AP_128,,,
Nuvoton(开发中),M031,M032LE3AE,M03x_128.lua,,,,,,
Nuvoton(开发中),M031,M032SE3AE,M03x_128.lua,,,,,,
Nuvoton(开发中),M031,M031LE3AE,M03x_128.lua,,,,,,
Nuvoton(开发中),M031,M031LG6AE,M03x_256.lua,M031_CFG,M031_LD_4,M031_AP_256,,,
Nuvoton(开发中),M031,M031SG6AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M032KG6AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M032SG6AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M032LG6AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M031KG6AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M032KG8AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M031SG8AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M031KG8AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M032SG8AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M032LG8AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M031LG8AE,M03x_256.lua,,,,,,
Nuvoton(开发中),M031,M032KIAAE,M03x_512.lua,M031_CFG,M031_LD_8,M031_AP_512,,,
Nuvoton(开发中),M031,M031SIAAE,M03x_512.lua,,,,,,
Nuvoton(开发中),M031,M032SIAAE,M03x_512.lua,,,,,,
Nuvoton(开发中),M031,M032LIAAE,M03x_512.lua,,,,,,
Nuvoton(开发中),M031,M031KIAAE,M03x_512.lua,,,,,,
Nuvoton(开发中),M031,M031LIAAE,M03x_512.lua,,,,,,
Nuvoton(新唐),M051,M052_8,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M054_16,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M058_32,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M0516_64,M0516_64.lua,,,,,,
Nuvoton(新唐),M051,********************,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M052LAN,M052_8.lua,M051_CFG,M051_LD_4,M052_AP_8,,,
Nuvoton(新唐),M051,M052LBN,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M052LDE,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M052LDN,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M052ZAN,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M052ZBN,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M052ZDE,M052_8.lua,,,,,,
Nuvoton(新唐),M051,M052ZDN,M052_8.lua,M051_CFG,M051_LD_4,M052_AP_8,,,
Nuvoton(新唐),M051,M054LAN,M054_16.lua,M051_CFG,M051_LD_4,M054_AP_16,,,
Nuvoton(新唐),M051,M054LBN,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M054LDE,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M054LDN,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M054ZAN,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M054ZBN,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M054ZDE,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M054ZDN,M054_16.lua,,,,,,
Nuvoton(新唐),M051,M058LAN,M058_32.lua,M051_CFG,M051_LD_4,M058_AP_32,,,
Nuvoton(新唐),M051,M058LBN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058LDE,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058LDN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058MDE,M058_32.lua,,M051_LD_4,M058_AP_32,,,
Nuvoton(新唐),M051,M058SFAN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058SLAN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058SSAN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058SZAN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058ZAN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058ZBN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058ZDE,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M058ZDN,M058_32.lua,,,,,,
Nuvoton(新唐),M051,M0516LAN,M0516_64.lua,M051_CFG,M051_LD_4,M0516_AP_64,,,
Nuvoton(新唐),M051,M0516LBN,M0516_64.lua,,,,,,
Nuvoton(新唐),M051,M0516LDE,M0516_64.lua,,,,,,
Nuvoton(新唐),M051,M0516LDN,M0516_64.lua,,,,,,
Nuvoton(新唐),M051,M0516ZAN,M0516_64.lua,,,,,,
Nuvoton(新唐),M051,M0516ZBN,M0516_64.lua,,,,,,
Nuvoton(新唐),M051,M0516ZDE,M0516_64.lua,,,,,,
Nuvoton(新唐),M051,M0516ZDN,M0516_64.lua,,,,,,
Nuvoton(新唐),M0518,M0518LC2AE,M0518_36.lua,M0518_CFG,M0518_LD_4,M0518_AP_36,,,
Nuvoton(新唐),M0518,M0518LD2AE,M0518_68.lua,,,M0518_AP_68,,,
Nuvoton(新唐),M0518,M0518SC2AE,M0518_36.lua,,,,,,
Nuvoton(新唐),M0518,M0518SD2AE,M0518_68.lua,,,,,,
Nuvoton(新唐),M0519,M0519LD3AE,M0519_64.lua,M0519_CFG,M0519_LD_8,M0519_AP_64,M0519_DAT,,
Nuvoton(新唐),M0519,M0519LE3AE,M0519_64.lua,,,,,,
Nuvoton(新唐),M0519,M0519SD3AE,M0519_64.lua,,,,,,
Nuvoton(新唐),M0519,M0519SE3AE,M0519_64.lua,,,,,,
Nuvoton(新唐),M0519,M0519VE3AE,M0519_64.lua,,,,,,
Nuvoton(开发中),M0564,M0564LE4AE,M0564_128.lua,M0564_CFG,M0564_LD_4,M0564_AP_128,,,
Nuvoton(开发中),M0564,M0564LG4AE,M0564_256.lua,,,,,,
Nuvoton(开发中),M0564,M0564SE4AE,M0564_128.lua,,,M0564_AP_128,,,
Nuvoton(开发中),M0564,M0564SG4AE,M0564_256.lua,,,M0564_AP_256,,,
Nuvoton(开发中),M0564,M0564VG4AE,M0564_256.lua,,,M0564_AP_256,,,
Nuvoton(开发中),M2351,M2351CIAAE,M2351_512.lua,M2351_NS,M2351_LD_4,M2351_AP_512,,M2351_NS_MKROM,M2351_NS
Nuvoton(开发中),M2351,M2351KIAAE,M2351_512.lua,M2351_NS,M2351_LD_4,M2351_AP_512,,M2351_NS_MKROM,M2351_NS
Nuvoton(开发中),M2351,M2351KIAAEES,M2351_512.lua,,,,,,
Nuvoton(开发中),M2351,M2351SIAAE,M2351_512.lua,,,,,,
Nuvoton(开发中),M2351,M2351ZIAAE,M2351_512.lua,,,,,,
Nuvoton(开发中),M2351,M2353SIAAE,M2351_512.lua,M2351_NS,M2351_LD_4,M2351_AP_512,,M2351_NS_MKROM,M2351_NS
Nuvoton(开发中),M2351,M2354ES,M2354_1M.lua,M2354_NS.FLM,M2354_LD_16,M2354_AP_1M,,,
Nuvoton(开发中),M251,M251EB2AE,M25xxBxxx_16.lua,M251_CFG.FLM,M251_LD_4,M251_AP_16,,,
Nuvoton(开发中),M251,M251ZB2AE,M25xxBxxx_16.lua,,,,,,
Nuvoton(开发中),M251,M251FB2AE,M25xxBxxx_16.lua,,,,,,
Nuvoton(开发中),M251,M252EC2AE,M25xxExxx_32.lua,M251_CFG.FLM,M251_LD_4,M251_AP_32,,,
Nuvoton(开发中),M251,M251ZC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M251EC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M251FC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M251SC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M251LC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M252FC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M252LC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M252SC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M252ZC2AE,M25xxExxx_32.lua,,,,,,
Nuvoton(开发中),M251,M251LD2AE,M25xxDxxx_64.lua,M251_CFG.FLM,M251_LD_4,M251_AP_64,,,
Nuvoton(开发中),M251,M251ZD2AE,M25xxDxxx_64.lua,,,,,,
Nuvoton(开发中),M251,M252SD2AE,M25xxDxxx_64.lua,,,,,,
Nuvoton(开发中),M251,M252LD2AE,M25xxDxxx_64.lua,,,,,,
Nuvoton(开发中),M251,M252ZD2AE,M25xxDxxx_64.lua,,,,,,
Nuvoton(开发中),M251,M251SD2AE,M25xxDxxx_64.lua,,,,,,
Nuvoton(开发中),M251,M251KE3AE,M25xxExxx_128.lua,M251_CFG.FLM,M251_LD_4,M251_AP_128,,,
Nuvoton(开发中),M251,M252LE3AE,M25xxExxx_128.lua,,,,,,
Nuvoton(开发中),M251,M252KE3AE,M25xxExxx_128.lua,,,,,,
Nuvoton(开发中),M251,M251SE3AE,M25xxExxx_128.lua,,,,,,
Nuvoton(开发中),M251,M251LE3AE,M25xxExxx_128.lua,,,,,,
Nuvoton(开发中),M251,M252SE3AE,M25xxExxx_128.lua,,,,,,
Nuvoton(开发中),M251,M251LG6AE,M25xxGxxx_256.lua,M251_CFG.FLM,M251_LD_4,M251_AP_256,,,
Nuvoton(开发中),M251,M252KG6AE,M25xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M251,M252SG6AE,M25xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M251,M251SG6AE,M25xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M251,M251KG6AE,M25xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M251,M252LG6AE,M25xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M261,M261KIAAE,M26xxIxxx_512.lua,,M261_LD_4,M261_AP_512,,,
Nuvoton(开发中),M261,M261SIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M261,M261ZIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M261,M262KIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M261,M262SIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M261,M262ZIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M261,M263KIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M261,M263SIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M261,M263ZIAAE,M26xxIxxx_512.lua,,,,,,
Nuvoton(开发中),MR63,MR63KIAAE,MR63xIxx_512.lua,????,MR63_LD_4.FLM,MR63_AP_512,,,
Nuvoton(开发中),MR63,MR63SIAAE,MR63xIxx_512.lua,,,,,,
Nuvoton(开发中),MR63,MR63ZIAAE,MR63xIxx_512.lua,,,,,,
Nuvoton(新唐),M451,M45xxCxxx_40,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M45xxDxxx_72,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M45xxExxx_128,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M45xxGxxx_256,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,********************,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M451LC3AE,M45xxCxxx_40.lua,M451_CFG,M451_LD_4,M451_AP_40,,,
Nuvoton(新唐),M451,M451LD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M451LE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M451LG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M451MLC3AE,M45xxCxxx_40.lua,M451_CFG,M451_LD_4,M451_AP_40,,,
Nuvoton(新唐),M451,M451MLD3AE,M45xxDxxx_72.lua,M451_CFG,M451_LD_4,M451_AP_72,,,
Nuvoton(新唐),M451,M451MLE6AE,M45xxExxx_128.lua,M451_CFG,M451_LD_4,M451_AP_128,,,
Nuvoton(新唐),M451,M451MLG6AE,M45xxGxxx_256.lua,M451_CFG,M451_LD_4,M451_AP_256,,,
Nuvoton(新唐),M451,M451MRC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M451MRD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M451MRE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M451MRG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M451MSC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M451MSD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M451RC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M451RD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M451RE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M451RG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M451SC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M451SD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M451VC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M451VD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M451VE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M451VG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M451YC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M451YD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M4521LE6AE,M45xxExxx_128.lua,M451_CFG,M451_LD_4,M451_AP_128,,,
Nuvoton(新唐),M451,M4521RE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M4521SE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M452LC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M452LD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M452LE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M452LG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M452RC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M452RD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M452RE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M452RG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M452SC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M452SD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M452VC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M452VD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M452VE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M452VG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M452YC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M452YD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M453LC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M453LD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M453LE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M453LG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M453RC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M453RD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M453RE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M453RG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M453SC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M453SD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M453VC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M453VD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M453VE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M453VG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M453YC3AE,M45xxCxxx_40.lua,,,,,,
Nuvoton(新唐),M451,M453YD3AE,M45xxDxxx_72.lua,,,,,,
Nuvoton(新唐),M451,M4LEDLE6AE,M45xxExxx_128.lua,M451_CFG,M451_LD_4,M451_AP_128,,,
